id;price;msrp_price;original_price;good_offer;seller_rating;seller_count_rating;car_rate;consumers_review;n_photos;City MPG;Drivetrain;Engine;Exterior Color;Fuel Type;Highway MPG;Interior Color;Mileage;Stock;Transmission;VIN
758445117.html;$23,575;$24,105;;;4.9;682;4.6;5 reviews;20;19;RWD;2.5L 4 cyls;Glacier White;Gasoline;23;Steel w/Cloth Seat Trim;15;19F095;Automatic 5-Speed;1N6BD0CTXKN723778
755867539.html;$19,614;$25,695;$23114;;4.8;39;4.9;37 reviews;20;21;FWD;Regular Unleaded I-4 2.5 L/152;Black;Gasoline;29;Charcoal Black;5;2326;6-Speed Automatic w/OD;1FMCU0F73KUA29537
749099202.html;$27,873;;;;4.8;220;4.9;37 reviews;19;22;FWD;Intercooled Turbo Regular Unleaded I-4 1.5 L/92;Agate Black Metallic;Gasoline;28;Cloth Bucket Seats Charcoal Black;10;23451T;6-Speed Automatic w/OD;1FMCU0GD7KUA29691
739253575.html;$33,084;$39,385;;;5;303;4.7;26 reviews;14;21;FWD;Gas I4 2.5L/;Satin Steel Metallic;Gasoline;27;Ebony;24;BJ2002;6-Speed Automatic;LRBFXCSA2KD006289
766517454.html;$21,835;$23,835;;;4.9;589;4.8;19 reviews;15;21;FWD;2.5 L;Ingot Silver;Gasoline;31;Ebony;0;19020;Automatic;3FA6P0G79KR159309
753767835.html;$20,990;;$21990;Good Deal;4.9;1370;4.5;35 reviews;45;24;FWD;2.4L I4 16V GDI DOHC;White;Gasoline;35;Graystone;35,728;D49435;8-Speed Automatic with Auto-Shift;19UUB1F54GA006054
766532353.html;$52,733;$60,235;;;5;251;4.8;20 reviews;32;20;4WD;5.0L V8 32V PDI DOHC;Ruby Red Metallic Tinted Clearcoat;Gasoline;26;Medium Light Camel;12;TK215;10-Speed Automatic;1FTEW1E59KFB24718
766694829.html;$26,990;;;Good Deal;4.9;287;4.7;15 reviews;22;;RWD;2.0L I4 16V;Machine Gray Metallic;Gasoline;;Black / Gray;7,086;P9398;6-Speed Automatic;JM1NDAL70H0102628
766785707.html;$33,000;;;Good Deal;4.8;79;4.6;96 reviews;22;16;4WD;5.3L V8 F OHV 16V;Gray;Gasoline;23;Gray;62,123;LT1926;Automatic;3GTU2VEC9FG484136
762794274.html;$61,515;$61,515;;;4.9;475;4.6;18 reviews;19;15;4x2;V-8 cyl;Silver Ice;Gasoline;22;Jet Black;0;KR215249;Automatic;1GNSCBKC3KR215249
747496147.html;$40,265;$44,305;$41765;;4.6;101;4.8;181 reviews;7;19;4WD;5.7L V8 16V MPFI OHV;Silver;Gasoline;24;Diesel Gray / Black;0;F0087;8-Speed Automatic;1C6SRFGT1KN626672
759458272.html;$29,095;$30,845;;;2.5;15;4.9;316 reviews;8;22;FWD;Regular Unleaded I-4 2.4 L/144;Bright White Clearcoat;Gasoline;31;Black;10;00J10885;9-Speed Automatic w/OD;1C4PJLLB5KD387375
758214691.html;$19,495;;$19995;Good Deal;4.8;1086;4.8;145 reviews;40;21;FWD;Premium Unleaded V-6 3.5 L/213;Coulis Red;Gasoline;30;Cashmere;26,431;28589;1-Speed CVT w/OD;1N4AA6AP3HC430380
761219168.html;$24,900;;;Great Deal;4.9;538;4.9;13 reviews;26;23;FWD;2.0L I4 16V GDI DOHC Turbo;Midnight Black Metallic;Gasoline;32;Malt Brown;15,192;C80890R;6-Speed Automatic;WMWWG9C36H3C80890
767230659.html;$27,995;;;Good Deal;4.8;1086;4.8;32 reviews;47;21;FWD;Premium Unleaded V-6 3.5 L/213;Graphite Shadow;Gasoline;27;Graphite;27,049;30566;1-Speed CVT w/OD;5N1AL0MN2FC530605
722390193.html;$42,992;;;;4.8;220;5;128 reviews;26;15;RWD;Premium Unleaded V-8 5.0 L/302;Shadow Black;Gasoline;24;Ebony;101;19778;10-Speed Automatic w/OD;1FA6P8CF4J5125730
761172989.html;$45,990;;$46990;Good Deal;4.9;1370;4.9;93 reviews;45;17;RWD;6.2L V8 16V GDI OHV;White;Gasoline;29;Red;20,630;D49559A;;1G1YK2D7XG5101035
760070041.html;$23,635;$25,060;;;5;169;4.6;42 reviews;20;26;FWD;2.5L I4 16V GDI DOHC;Gun Metallic;Gasoline;36;;0;N19046;Automatic CVT;1N4BL4BV7KC166684
765893207.html;$17,890;;;Good Deal;4.5;63;4.5;209 reviews;32;17;RWD;V6 Cylinder Engine 3.5L;Golden Bronze Metallic;Gasoline;23;Pale Adobe;105,366;F1456A;AUTOMATIC;1FTFW1CT6BFB51736
766362841.html;$15,991;;;Good Deal;4.9;162;4.8;184 reviews;32;24;FWD;2.4 L;Sparkling Silver;Gasoline;35;Beige;13,786;00PT2168;Automatic;5XXGT4L37GG008026
767258922.html;$20,800;;$21400;Good Deal;4.6;289;4.7;298 reviews;29;25;AWD;2.5L I4 16V MPFI DOHC;Blue;Gasoline;32;Black;26,674;2000244677;Automatic CVT;5N1AT2MV0JC730659
758233582.html;$22,705;$24,615;;;4.8;236;5;32 reviews;17;30;FWD;1.5L 1.5T I4 DOHC 16V Turbocharged;Platinum White Pearl;Gasoline;38;;14;190226;CVT;1HGCV1F19KA011940
761992012.html;$20,890;;;Good Deal;4.8;39;4.9;316 reviews;23;22;FWD;Regular Unleaded I-4 2.4 L/144;Diamond Black Crystal Pearlcoat;Gasoline;31;Black;11,839;2297A;9-Speed Automatic w/OD;1C4PJLCB5KD122990
756698489.html;$33,800;;;Good Deal;5;25;4.8;46 reviews;25;24;RWD;2.0L 4 Cyl.;Diamond Silver Metallic;Gasoline;33;Crystal Grey/black;13,814;25056A;Automatic;55SWF4JB4JU243506
757087905.html;$17,740;;;Great Deal;4.7;359;4.7;81 reviews;58;19;Rear Wheel Drive;3.7L V6 CYLINDER;Black;Gasoline;27;Tan;45,776;FM339231;7-Speed Automatic;JN1BV7AP9FM339231
764084142.html;$37,233;$42,015;;;4.6;262;5;6 reviews;19;20;FWD;3.5L V6 24V MPFI DOHC;Gun Metallic;Gasoline;28;Graphite;12;NT19210;Automatic CVT;5N1AZ2MJ1KN115037
761220295.html;$30,940;;;Good Deal;4.7;359;4.4;18 reviews;60;15;Rear Wheel Drive;3.0L V6 CYLINDER;Gray;Gasoline;25;Tan;27,081;F1141439;8-Speed Automatic;ZAM57XSA2F1141439
767259470.html;$23,300;;$24100;Great Deal;4.6;289;4.9;14 reviews;29;;AWD;3.6L V6 24V GDI DOHC;Gray;Gasoline;;Black;26,023;2000233218;8-Speed Automatic;WVGEF9BP5ED003264
757378540.html;$81,175;;;;-1;-1;;;32;21;AWD;3.0L I6 24V GDI DOHC Turbo;Polar White;Gasoline;28;;Not provided;MB7169;9-Speed Automatic;WDD1J6BB0KF089674
763568396.html;$21,170;$21,170;;;5;932;4.9;55 reviews;11;25;FWD;4 Cylinder Engine 2.0L;Aegean Blue Metallic;Gasoline;36;Black;11;9H0382;CVT TRANSMISSION;19XFC2F60KE018517
751950080.html;$27,799;$31,635;;;4.4;402;4.6;42 reviews;19;26;FWD;2.5L 4-Cylinder;Scarlet;Gasoline;36;Charcoal;8;106201;CVT with Xtronic;1N4BL4EV8KC106201
765202267.html;$98,720;;;;4.9;115;5;8 reviews;32;18;AWD;2.9L V6 24V GDI DOHC Twin Turbo;Biscay Blue Metallic;Gasoline;23;Slate Gray;15;KDA63507;8-Speed Automatic;WP1AB2AY5KDA63507
750212709.html;$20,485;$21,390;;;4.9;682;5;33 reviews;27;29;FWD;1.8L 4 cyls;Fresh Powder;Gasoline;37;Charcoal;15;19S015;CVT (Continuously Variable);3N1AB7AP1KY217037
760330512.html;$14,795;;;Good Deal;4.9;287;4.7;92 reviews;25;29;FWD;2.0L I4 16V GDI DOHC;Jet Black Mica;Gasoline;40;Black;33,770;P9307;6-Speed Automatic;3MZBM1L71GM282231
765795275.html;$15,495;;$15995;Good Deal;4.8;1086;4.7;207 reviews;36;26;FWD;Intercooled Turbo Regular Unleaded I-4 1.6 L;Super Black;Gasoline;32;Charcoal;18,691;30461;6-Speed Manual w/OD;3N1CB7AP3HY308053
765793417.html;$36,888;;;Good Deal;5;6;4.6;60 reviews;32;15;RWD;5.3L;White Diamond Tricoat;E85 Flex Fuel;22;Cocoa/Dune;71,706;0N35023A;Automatic;1GNSCKKCXFR634334
766700877.html;$31,400;;;Good Deal;5;25;4.7;48 reviews;25;17;FWD;3.6L V6;Black Raven;E85 Flex Fuel;24;Shale With Brownstone Accents;22,780;1025;Automatic;3GYFNCE31GS574247
766959031.html;$27,981;;;Good Deal;4.7;308;4.7;20 reviews;47;22;AWD;2.0L I4 16V GDI DOHC Turbo;Blue;Gasoline;32;Black;27,419;LGP888108;8-Speed Automatic;WBXHT3C30GP888108
746897300.html;$70,960;$70,960;;;4.9;225;5;2 reviews;32;14;RWD;5.6L V8 32V GDI DOHC;Moonstone White;Gasoline;20;Wheat;10;I680513;7-Speed Automatic;JN8AZ2NFXK9680513
757807169.html;$20,665;$24,915;;;4.8;1125;4.7;203 reviews;32;24;4WD;2.4L I4 16V MPFI SOHC;Granite Crystal Clearcoat Metallic;Gasoline;31;Black;0;31488;9-Speed Automatic;ZACCJBAB3JPJ55771
759450208.html;$11,500;;;Great Deal;4.8;424;4.7;14 reviews;28;27;FRONT WHEEL;1.8L 4 Cyl. Gas;Barcelona Red Metallic;Gasoline;36;Black;48,557;505797-H;AUTOMATIC;JTNKARJE0GJ505797
739703465.html;$16,994;$19,310;;;4.6;262;4.9;7 reviews;15;31;FWD;1.6L I4 16V MPFI DOHC;Gun Metallic;Gasoline;39;Steel;5;NI18327;Automatic CVT;3N1CE2CP4JL361905
764644482.html;$32,995;;;Good Deal;4.8;1086;4.7;196 reviews;46;18;AWD;Regular Unleaded V-6 3.6 L/220;Platinum Gray Metallic;Gasoline;25;Titan Black;24,255;30014;8-Speed Automatic w/OD;1V2MR2CA2JC502658
763206542.html;$97,720;;;;4.8;1057;5;2 reviews;32;13;4WD;5.7L V8 32V MPFI DOHC;Eminent White Pearl;Gasoline;18;Parchment;5;K4294294;8-Speed Automatic;JTJHY7AX7K4294294
758147674.html;$25,677;$28,855;;;2.5;33;4.8;82 reviews;20;21;FWD;2.4 L;Machine Gray;Gasoline;27;;28;H063353;Automatic;5NMS33AD8KH063353
738504600.html;$36,795;$36,795;;;4.9;475;4.7;26 reviews;14;21;Front-wheel Drive;I-4 cyl;Summit White;Gasoline;27;Dark Galvanized;21;KD005504;Automatic;LRBFXCSA8KD005504
759082942.html;$27,852;$28,685;;;4.9;53;4.8;99 reviews;24;21;Front Wheel Drive;2.4L GDI Dual CVVT DOHC 16v I4 Engine;Ebony Black;Gasoline;26;;13;KG551278;Automatic;5XYPG4A34KG551278
765541099.html;$39,580;$41,580;;;4.8;1125;4.8;15 reviews;32;17;4WD;2.0L I4 16V GDI DOHC Turbo;Billet Silver Metallic Clearcoat;Gasoline;23;Black;0;40656;8-Speed Automatic;1C4HJXDNXKW563717
760653873.html;$24,955;$24,955;;;4.9;701;4.3;32 reviews;20;55;FWD;1.5L I4 16V MPFI DOHC Hybrid;Orchid;Hybrid;49;Ivory;2;H19251;Automatic CVT;19XZE4F51KE022537
762204740.html;$27,400;;;Good Deal;4.8;39;4.9;8 reviews;29;17;AWD;Premium Unleaded V-6 3.7 L/226;Silver;Gasoline;24;;41,294;P2652;7-Speed Automatic w/OD;JN8CS1MW1EM413173
752525081.html;$16,958;$17,285;;;5;19;4.8;15 reviews;32;31;FWD;1.6 L;Brilliant Silver Metallic;Gasoline;39;Charcoal;1;0NC19043;Variable;3N1CN7AP9KL819634
766870608.html;$17,300;;;Great Deal;4.8;114;4.8;159 reviews;32;24;Front Wheel Drive;1.4L 4 CYLINDER;White Frost Tricoat;Gasoline;30;Ebony;36,008;283212;6-Speed Automatic;KL4CJBSB8HB024075
766528545.html;$13,965;;;Great Deal;4.3;18;4.6;76 reviews;32;28;FWD;2.0L I4 16V DDI DOHC Turbo Diesel;Gray;Diesel;41;Quartz;34,736;C4563;6-Speed Manual;3VWRL7AT2DM654806
766340698.html;$19,688;;;Good Deal;5;19;4.7;87 reviews;32;16;RWD;4.0 L;Gun Metallic;Gasoline;21;Steel;55,921;0000P817;Automatic;1N6AD0ER4GN751824
762722314.html;$12,995;;;Good Deal;5;18;4.3;298 reviews;21;23;FWD;3.6L V6 24V MPFI DOHC;Bright White Clearcoat;Gasoline;36;Black;65,069;P1593;Automatic;1C3CCCBG4FN517530
765305739.html;$21,215;$25,465;;;4.8;1125;4.7;203 reviews;32;24;FWD;2.4L I4 16V MPFI SOHC;Granite Crystal Clearcoat Metallic;Gasoline;31;Ski Gray;0;31543;9-Speed Automatic;ZACCJABB2JPJ63613
764654723.html;$24,478;$27,345;;;-1;-1;4.2;5 reviews;20;;;I4;Frozen White;Gasoline;;Ebony;5;K1412221;8-Speed Automatic;NM0LS7E28K1412221
763074958.html;$24,887;;;Good Deal;4.8;1125;4.7;107 reviews;41;19;AWD;3.6L V6 24V MPFI DOHC;Billet Clearcoat Metallic;Gasoline;26;Black;37,820;XRD18094;8-Speed Automatic;1C4RDJAG1HC618094
767471899.html;$14,380;;;Good Deal;4.8;1125;4.6;29 reviews;33;15;4WD;3.8L V6 12V MPFI OHV;Jeep Green Metallic;Gasoline;19;Dark Khaki / Medium Khaki;141,351;CL704752;4-Speed Automatic;1J4FA241X9L704752
767206915.html;$12,943;;;Good Deal;4.8;1125;4.3;19 reviews;38;31;FWD;1.5L I4 16V GDI DOHC;Sapphire;Gasoline;41;Midnight Blue;20,363;XRD39534;6-Speed Automatic;3MYDLBZV0GY139534
758056610.html;$42,705;;;;-1;-1;4.8;22 reviews;7;19;FWD;3.6L V6 24V GDI DOHC;Radiant Silver Metallic;Gasoline;26;Beige;3,365;19006;8-Speed Automatic;1GYKNARSXKZ121423
758214437.html;$23,995;;$24495;Great Deal;4.8;1086;4.8;89 reviews;38;;RWD;Regular Unleaded V-8 5.6 L/339;Deep Blue Pearl;Gasoline;;Beige;5,031;29375;7-Speed Automatic w/OD;1N6AA1CK1HN572288
760926782.html;$16,977;;;Good Deal;4.7;359;4.9;84 reviews;55;18;All Wheel Drive;3.6L V6 CYLINDER;Black;Gasoline;27;Tan;41,266;JH144470;8-Speed Automatic;2C3CCAKG1JH144470
765524038.html;$32,492;;;Good Deal;4.7;308;4.9;40 reviews;47;18;AWD;3.0L I6 24V GDI DOHC Turbo;White;Gasoline;24;Brown;43,964;LG0S85257;8-Speed Automatic;5UXKR0C53G0S85257
746713383.html;$39,970;$46,470;;;4.8;1125;5;19 reviews;32;;4WD;5.7L V8 16V MPFI OHV;Brilliant Black Crystal Pearlcoat;Gasoline;;Diesel Gray / Black;0;40201;8-Speed Automatic;1C6RR7KT0KS508545
746984169.html;$18,689;;;Good Deal;4.9;701;4.9;633 reviews;30;31;FWD;1.5L I4 16V GDI DOHC Turbo;Crystal Black Pearl;Gasoline;40;Black;28,303;HK3455;Automatic CVT;SHHFK7H55HU211218
746939347.html;$66,845;$66,845;;;4.9;475;4.9;10 reviews;19;15;4x2;V-8 cyl;Satin Steel;Gasoline;22;Jet Black/Dark Ash;3;KR147451;Automatic;1GNSCHKC4KR147451
760549114.html;$18,999;;$19688;Great Deal;-1;-1;4.6;21 reviews;32;13;;5.6L 8-Cylinder SMPI DOHC;Espresso Black;E85 Flex Fuel;19;almond;92,601;FN607391C;5-Speed Automatic with Overdrive;5N1BA0ND5FN607391
764776722.html;$35,982;;;Good Deal;4.8;1057;4.1;74 reviews;48;20;FWD;3.5L V6 24V GDI DOHC;Silver;Gasoline;27;Beige;27,818;PGC007357;8-Speed Automatic;2T2ZZMCA2GC007357
748564969.html;$15,089;$15,795;;;4.6;262;4.8;15 reviews;15;31;FWD;1.6L I4 16V MPFI DOHC;Gun Metallic;Gasoline;39;Charcoal;5;NI19015;Automatic CVT;3N1CN7AP1KL802729
751061398.html;$18,207;$21,405;;;4;25;4.8;55 reviews;20;30;FWD;Regular Unleaded I-4 2.0 L/122;Currant Red;Gasoline;40;Black;6;016391;CVT w/OD;3KPF34AD3KE016391
763767235.html;$23,244;;;Good Deal;4.9;701;4.9;468 reviews;32;27;FWD;2.4L I4 16V GDI DOHC;Silver;Gasoline;36;Gray;17,880;H19064A;Automatic CVT;1HGCR2F8XHA242068
765402874.html;$18,715;$24,230;;;4.9;589;4.7;139 reviews;18;24;FWD;2.0 L;Ingot Silver;Gasoline;34;Charcoal Black;0;28073;Automatic;1FADP3H21JL319238
756870264.html;$79,005;$79,005;;;4.9;225;5;2 reviews;32;14;RWD;5.6L V8 32V GDI DOHC;Moonstone White;Gasoline;20;Saddle Brown;8;I682910;7-Speed Automatic;JN8AZ2NF8K9682910
751053556.html;$28,208;$31,125;;;4.6;262;4.8;82 reviews;12;21;FWD;2.4L I4 16V GDI DOHC;Quartz White;Gasoline;27;Black;12;HY19052;8-Speed Automatic;5NMS33AD8KH041613
763219530.html;$23,221;$27,380;;;4.6;262;4.6;22 reviews;16;26;FWD;2.5L I4 16V MPFI DOHC;Magnetic Black;Gasoline;33;Charcoal;5;NT19193;Automatic CVT;5N1AT2MTXKC771851
762459749.html;$40,755;;;;4.6;409;4.6;67 reviews;16;;FWD;3.5L V6 24V GDI SOHC;Gray;Gasoline;;Gray;14;H190811;9-Speed Automatic;5FNRL6H75KB073596
761619191.html;$50,400;$57,560;;;5;23;;;15;;4WD;5.0L V8 32V DDI DOHC Turbo Diesel;Gun Metallic;Diesel;;Black;9;N515429;6-Speed Automatic;1N6BA1F44KN515429
766784180.html;$64,955;$64,955;;;4.9;599;4.4;25 reviews;32;21;RWD;I4;Iridium Silver;Gasoline;30;Black;9;M611600;9-Speed Automatic;WDDZF4JB9KA611600
751037871.html;$52,539;$55,910;;;4.9;482;4.9;128 reviews;20;16;4WD;5.3L V8 16V GDI OHV;Summit White;Gasoline;22;Jet Black;51;TT668;8-Speed Automatic;3GTU2NEC8JG541483
757983244.html;$60,929;$66,955;;;4.7;114;5;7 reviews;17;;4WD;Duramax 6.6L V8 Turbodiesel;Summit White;Diesel;;Dark Ash With Jet Black Interior Accents;23;19-365;Allison 1000 6-Speed Automatic;1GC1KTEYXKF162913
766141618.html;$15,888;;;Good Deal;4.6;262;4.8;564 reviews;39;28;FWD;4 Cylinder;Scarlet Red;Gasoline;37;Beige;12,944;208139;Automatic;5NPD84LF6HH135192
763805003.html;$25,031;$28,040;;;4.9;589;4.4;10 reviews;16;20;FWD;2.5 L;Frozen White Metallic;Gasoline;27;Charcoal Black;0;88008;Automatic;NM0LS7F77J1365840
766148997.html;$45,895;$45,895;;;4.9;225;5;2 reviews;32;19;RWD;3.0L V6 24V GDI DOHC Twin Turbo;Pure White;Gasoline;27;Graphite;10;I231152;7-Speed Automatic;JN1EV7EK2KM231152
751588262.html;$68,245;$68,245;;;4.7;24;5;7 reviews;20;;4WD;6.6L V8 32V DDI OHV Turbo Diesel;Black;Diesel;;;0;90259T;6-Speed Automatic;1GC1KTEY0KF132688
755740970.html;$21,635;$25,060;;;4.6;262;4.6;42 reviews;11;26;FWD;2.5L I4 16V GDI DOHC;Black;Gasoline;36;Light Gray;5;NI19125;Automatic CVT;1N4BL4BV3KC100973
757337231.html;$83,260;$83,260;;;4.9;225;5;2 reviews;32;14;RWD;5.6L V8 32V GDI DOHC;Moonstone White;Gasoline;20;Wheat;8;I682940;7-Speed Automatic;JN8AZ2NF6K9682940
766617170.html;$18,997;;;Great Deal;-1;-1;4.8;127 reviews;26;23;FWD;1.8L I4 16V GDI DOHC Turbo;Platinum Gray Metallic;Gasoline;34;Moonrock;20,769;1030199972;6-Speed Automatic;1VWCT7A34HC037775
765820087.html;$24,000;;;Good Deal;5;303;4.5;89 reviews;29;14;4WD;Gas/Ethanol V8 5.3L/323;Deep Ruby Metallic;E85 Flex Fuel;19;Ebony;91,444;T7827;6-Speed Automatic;3GCPKSE75DG155302
761000689.html;$53,857;;;;4.8;1057;5;1 reviews;32;19;FWD;3.5L V6 24V PDI DOHC;Eminent White Pearl;Gasoline;26;Brown;4;K2010101;8-Speed Automatic;JTJGZKCA9K2010101
766228311.html;$28,495;;$28995;Good Deal;4.8;1086;4.8;32 reviews;41;21;FWD;Premium Unleaded V-6 3.5 L/213;Majestic White;Gasoline;27;Graphite;28,267;30579;1-Speed CVT w/OD;5N1AL0MN2FC528269
759267390.html;$18,995;;;Good Deal;4.8;1086;4.8;120 reviews;40;20;FWD;Regular Unleaded I-4 2.7 L/163;Predawn Gray Mica;Gasoline;25;Ash;84,676;29669;6-Speed Automatic w/OD;5TDZARFH9GS017750
767137589.html;$49,900;;;Good Deal;4.8;114;4.8;47 reviews;32;22;Rear Wheel Drive;2.0L 4 CYLINDER;Polar White;Gasoline;30;Macchiato Beige / Black;6,700;300201;9-Speed Automatic;WDDZF4JB6JA468930
765760876.html;$16,100;;;Great Deal;4.6;289;4.6;24 reviews;29;36;FWD;2.4L I4 16V MPFI DOHC Hybrid;Starlight Silver;Hybrid;40;Gray;31,369;2000219418;6-Speed Automatic;KMHEC4A47FA125498
761800770.html;$17,998;;;Great Deal;5;23;4.3;367 reviews;32;26;FWD;2.4L I4 16V GDI DOHC;Mountain Air Metallic;Gasoline;33;Beige;65,263;087019A;Automatic CVT;2HKRM3H70FH542239
753716543.html;$71,735;$71,735;;;4.7;308;5;4 reviews;32;21;RWD;3.0L I6 24V GDI DOHC Turbo;Alpine White;Gasoline;29;Black;4;KWW07566;8-Speed Automatic;WBAJE5C55KWW07566
766877578.html;$28,000;;;Good Deal;4.9;538;4.8;143 reviews;23;13;RWD;4.6L V8 32V MPFI DOHC;White;Gasoline;18;;15,256;115629RR;6-Speed Automatic;5TFRM5F12HX115629
749471931.html;$45,939;$51,920;;;4.7;114;4.3;30 reviews;12;18;4WD;EcoTec3 5.3L V8;Black;E85 Flex Fuel;21;Black;53;19-233;8-Speed Automatic;1GCUYDED8KZ134119
766450847.html;$27,129;$28,295;;;4.8;236;4.4;69 reviews;17;28;FWD;1.5L 1.5L I4 DOHC 16V;Platinum White Pearl;Gasoline;34;;14;190552;CVT;5J6RW1H53KA015241
749429055.html;$21,660;$22,160;;;3.5;14;4.4;45 reviews;20;31;FWD;1.6 L;Super Black;Gasoline;36;Charcoal;1;N28458;Variable;3N1CP5CU6JL528458
760353861.html;$35,363;$36,880;;;4.6;262;4.8;135 reviews;12;17;4WD;2.0L I4 16V GDI DOHC Turbo;Billet Silver Metallic;Gasoline;23;Black;18;JE18388;8-Speed Automatic;1C4HJXDN4JW329443
731882275.html;$28,360;$28,360;;;5;932;4.9;535 reviews;15;30;FWD;4 Cylinder Engine 1.5L;Crystal Black Pearl;Gasoline;38;Black;12;8H0504;CVT TRANSMISSION;1HGCV1F44JA129905
764811754.html;$24,500;;;Great Deal;-1;-1;4.8;40 reviews;27;15;RWD;5.3L V8 16V MPFI OHV;White Diamond Tri-Coat;Gasoline;21;Dark Cashmere / Light Cashmere;60,826;119142;6-Speed Automatic;3GNMCGE08DG146472
765122235.html;$18,800;;;Good Deal;5;22;4.8;218 reviews;30;21;FWD;2.4L I4;Pewter;Gasoline;27;Gray;22,059;X1139;Automatic 6-Speed;5NMZT3LB5JH092740
765897503.html;$13,330;$16,330;;;4.9;589;4.7;3 reviews;15;27;FWD;1.6 L;Ingot Silver;Gasoline;35;Charcoal Black;0;49038;Automatic;3FADP4AJ8KM125572
764001936.html;$31,494;;$31994;Good Deal;4.8;1086;4.5;75 reviews;45;;FWD;Premium Unleaded V-6 3.5 L/212;Crystal Black Pearl;Gasoline;;Parchment;28,559;30171;9-Speed Automatic w/OD;5FRYD3H91GB009747
766508147.html;$35,607;$36,825;;;4.8;39;4.7;7 reviews;24;;4WD;Regular Unleaded V-6 3.6 L/220;Ocean Blue Metallic Clearcoat;Gasoline;;Black;5;7368;8-Speed Automatic w/OD;1C4GJXAG0KW599000
766349643.html;$37,800;;;Good Deal;4.9;538;4.9;334 reviews;25;21;AWD;3.5L V6 24V PDI DOHC;Blizzard Pearl;Gasoline;27;Almond;20,610;808092R;8-Speed Automatic;5TDJZRFH1JS808092
766660882.html;$29,400;;;Good Deal;4.9;538;4.8;113 reviews;21;17;RWD;4.0L V6 24V MPFI DOHC;Magnetic Gray Metallic;Gasoline;22;;48,744;142844R;5-Speed Automatic;JTEZU5JR5G5142844
753320503.html;$22,440;;;Great Deal;4.7;359;4.7;81 reviews;59;19;Rear Wheel Drive;3.7L V6 CYLINDER;Red;Gasoline;27;Black;31,540;FM343217;7-Speed Automatic;JN1BV7AP2FM343217
763717117.html;$44,500;;$45890;Good Deal;4.8;114;4.6;16 reviews;32;14;Four Wheel Drive;5.0L 8 CYLINDER;Fuji White;Gasoline;19;Ebony;67,583;283179;8-Speed Automatic;SALWR2TF9FA535349
766433525.html;$22,981;;;Good Deal;4.8;1057;4.9;57 reviews;49;;FWD;3.5L V6 24V MPFI DOHC;White;Gasoline;;Black;55,429;LF2172486;6-Speed Automatic;JTHBK1GG0F2172486
766872461.html;$19,598;;;Good Deal;4.8;1125;4.7;76 reviews;38;20;RWD;2.0L I4 16V GDI DOHC Turbo;White Diamond Tri-Coat;Gasoline;30;Light Platinum / Jet Black;49,869;U0123468;6-Speed Automatic;1G6AP5SX3E0123468
765975099.html;$14,700;;;Good Deal;4.9;538;4.9;226 reviews;25;25;FWD;2.4L I4 16V GDI DOHC;Horizon Blue;Gasoline;36;;44,151;P140103;6-Speed Automatic;5XXGT4L3XHG140103
757919084.html;$74,570;$74,570;;;4.5;761;4.8;25 reviews;32;16;RWD;6.2L V8 16V GDI OHV;Arctic White;Gasoline;25;Adrenaline Red;0;K5112521;7-Speed Manual;1G1YV3D70K5112521
766181480.html;$24,930;$27,930;;;4.8;1125;4.4;33 reviews;32;22;FWD;2.4L I4 16V MPFI SOHC;White Clearcoat;Gasoline;31;Black;0;40728;6-Speed Automatic;3C4NJCBB8KT715780
737686365.html;$25,105;$29,105;;;4.6;262;4.9;316 reviews;16;22;FWD;3.2L V6 24V MPFI DOHC;Diamond;Gasoline;31;Black;100;JE19024;9-Speed Automatic;1C4PJLCX1KD144674
765533004.html;$21,595;;;Good Deal;4.8;1086;4.7;168 reviews;39;19;FWD;Regular Unleaded V-6 3.6 L/220;Bright White Clearcoat;Gasoline;28;Black/Alloy;41,989;30423;9-Speed Automatic w/OD;2C4RC1BG2JR211500
764741604.html;$32,042;$33,926;;;4.9;538;4.6;63 reviews;20;19;RWD;3.5L V6 24V PDI DOHC;Barcelona Red Metallic;Gasoline;22;;0;080605;6-Speed Automatic;5TFRZ5CN9KX080605
767175857.html;$65,550;$68,050;;;4.8;1125;4.8;181 reviews;32;19;4WD;5.7L V8 16V MPFI OHV;Ivory;Gasoline;24;Indigo;0;40773;8-Speed Automatic;1C6SRFHT3KN773073
763156630.html;$57,993;;;Good Deal;4.9;162;4.8;17 reviews;32;;4WD;6.6L;Dark Slate Metallic;Diesel;;Dark Ash/Jet Black;30,878;000P2157;Automatic;1GT12TEY9HF245967
756834756.html;$28,988;;;Good Deal;4.9;482;4.4;51 reviews;26;17;4WD;3.6L V6 24V GDI DOHC;Summit White;Gasoline;24;Cocoa / Dune;31,445;TT608A;6-Speed Automatic;1GTG6DE3XG1366348
763882204.html;$38,477;;;Good Deal;4.7;359;4.8;45 reviews;57;19;All Wheel Drive;3.0L V6 CYLINDER;Black;Gasoline;25;Black;41,847;HD043384;8-Speed Automatic;WA1LAAF70HD043384
746817636.html;$35,611;$38,755;;;4.8;236;4.7;82 reviews;19;18;FWD;3.5L V6;Crystal Black Pearl;Gasoline;26;;14;190096;AUTOM;5FNYF5H5XKB003118
